New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
New Player,77.06000000000165
